District,Crop,Year,Season,Area,Temperature,Rainfall,Yield
YAVATMAL,Cotton,2000-01-01,Kharif,447700.0,26.45037,280.625,0.5320527138708957
AHMEDNAGAR,Gram,1997-01-01,Kharif,40800.0,23.998425,112.45,0.4558823529411764
AHMEDNAGAR,Gram,1998-01-01,Rabi,59600.0,21.875889,0.075,0.6862416107382551
AHMEDNAGAR,Gram,1999-01-01,Rabi,55300.0,22.058489,2.2250001,0.6256781193490054
AHMEDNAGAR,Gram,2000-01-01,Rabi,61000.0,21.695917,6.325,0.4967213114754098
AKOLA,Gram,1997-01-01,Kharif,37500.0,27.581894,205.75,0.3946666666666666
AKOLA,Gram,1998-01-01,Rabi,56500.0,22.422007,15.025001,0.6831858407079646
AKOLA,Gram,1999-01-01,Rabi,38100.0,23.140648,9.525,0.7585301837270341
AKOLA,Gram,2000-01-01,Rabi,22000.0,22.738033,9.45,0.3090909090909091
AMRAVATI,Gram,1997-01-01,Kharif,48300.0,26.965366,264.375,0.4016563146997929
AMRAVATI,Gram,1998-01-01,Rabi,52400.0,21.841227,11.05,0.7881679389312977
AMRAVATI,Gram,1999-01-01,Rabi,57000.0,22.80447,7.1749997,0.7596491228070176
AMRAVATI,Gram,2000-01-01,Rabi,36600.0,22.45486,8.35,0.5355191256830601
AURANGABAD,Gram,1997-01-01,Kharif,41100.0,25.602623,146.025,0.3552311435523114
AURANGABAD,Gram,1998-01-01,Rabi,48300.0,22.671051,0.4,0.5838509316770186
AURANGABAD,Gram,1999-01-01,Rabi,48700.0,22.981155,5.0250006,0.5420944558521561
AURANGABAD,Gram,2000-01-01,Rabi,23200.0,22.21883,5.4,0.4612068965517241
BEED,Gram,1997-01-01,Kharif,21400.0,26.775267,74.475,0.2850467289719626
BEED,Gram,1998-01-01,Rabi,23600.0,23.706516,0.325,0.5
BEED,Gram,1999-01-01,Rabi,25200.0,24.085108,4.5750003,0.503968253968254
BEED,Gram,2000-01-01,Rabi,26900.0,23.572845,5.7,0.5055762081784386
BHANDARA,Gram,1997-01-01,Kharif,8400.0,27.558039,275.8,0.2142857142857142
BHANDARA,Gram,1998-01-01,Rabi,9400.0,21.54359,26.1,0.4680851063829787
BHANDARA,Gram,1999-01-01,Rabi,6000.0,23.069504,6.075,0.4333333333333333
BHANDARA,Gram,2000-01-01,Rabi,3700.0,22.443514,7.55,0.4054054054054054
BULDHANA,Gram,1997-01-01,Kharif,26300.0,26.225517,157.7,0.494296577946768
BULDHANA,Gram,1998-01-01,Rabi,45500.0,22.026236,4.95,0.8065934065934066
BULDHANA,Gram,1999-01-01,Rabi,47200.0,22.99145,6.875,0.7097457627118644
BULDHANA,Gram,2000-01-01,Rabi,18300.0,22.663063,7.8,0.5191256830601093
CHANDRAPUR,Gram,1997-01-01,Kharif,12300.0,28.087387,216.72499,0.2926829268292683
CHANDRAPUR,Gram,1998-01-01,Rabi,15600.0,23.395298,17.6,0.4166666666666667
CHANDRAPUR,Gram,1999-01-01,Rabi,17000.0,24.850428,1.925,0.4294117647058823
CHANDRAPUR,Gram,2000-01-01,Rabi,10000.0,24.209845,10.474999,0.34
DHULE,Gram,1997-01-01,Kharif,27300.0,26.901114,126.65,0.6886446886446886
DHULE,Gram,1998-01-01,Rabi,31100.0,23.212296,1.05,0.752411575562701
DHULE,Gram,1999-01-01,Rabi,17900.0,23.73209,5.275,0.5754189944134078
DHULE,Gram,2000-01-01,Rabi,6800.0,23.137188,4.2499995,0.5294117647058824
GADCHIROLI,Gram,1997-01-01,Kharif,3600.0,27.46085,260.85,0.2222222222222222
GADCHIROLI,Gram,1998-01-01,Rabi,3500.0,23.72331,20.35,0.5714285714285714
GADCHIROLI,Gram,1999-01-01,Rabi,3600.0,25.024378,1.1999999,0.4444444444444444
GADCHIROLI,Gram,2000-01-01,Rabi,8100.0,24.229795,13.475,0.5061728395061729
GONDIA,Gram,1999-01-01,Rabi,21200.0,22.355242,8.325,0.4669811320754717
GONDIA,Gram,2000-01-01,Rabi,2600.0,21.79038,7.4249997,0.3846153846153846
HINGOLI,Gram,2000-01-01,Rabi,17900.0,23.09854,4.625,0.5139664804469274
JALGAON,Gram,1997-01-01,Kharif,50300.0,27.644478,147.425,0.6421471172962226
JALGAON,Gram,1998-01-01,Rabi,57400.0,23.676685,2.0,0.6986062717770035
JALGAON,Gram,1999-01-01,Rabi,61100.0,23.864004,5.525,0.7888707037643208
JALGAON,Gram,2000-01-01,Rabi,25200.0,22.630224,5.8,0.6746031746031746
JALNA,Gram,1997-01-01,Kharif,12600.0,26.261435,124.475,0.2777777777777778
JALNA,Gram,1998-01-01,Rabi,15900.0,22.862005,1.225,0.5220125786163522
JALNA,Gram,1999-01-01,Rabi,17600.0,23.043999,9.075,0.6193181818181818
JALNA,Gram,2000-01-01,Rabi,11900.0,22.16148,5.8750005,0.4957983193277311
KOLHAPUR,Gram,1997-01-01,Kharif,9700.0,23.653053,146.0,0.6907216494845361
KOLHAPUR,Gram,1998-01-01,Rabi,11300.0,24.484222,0.1,0.6902654867256637
KOLHAPUR,Gram,1999-01-01,Rabi,12200.0,24.88358,0.625,0.7622950819672131
KOLHAPUR,Gram,2000-01-01,Rabi,12800.0,24.325272,1.375,0.6796875
LATUR,Gram,1997-01-01,Kharif,22100.0,25.698963,104.95,0.3981900452488687
LATUR,Gram,1998-01-01,Rabi,28900.0,23.439335,1.05,0.5121107266435986
LATUR,Gram,1999-01-01,Rabi,30300.0,23.268406,0.075,0.6105610561056105
LATUR,Gram,2000-01-01,Rabi,32700.0,22.817535,3.8,0.4892966360856269
NAGPUR,Gram,1997-01-01,Kharif,36800.0,27.696178,223.525,0.266304347826087
NAGPUR,Gram,1998-01-01,Rabi,37300.0,21.860922,24.775002,0.5871313672922251
NAGPUR,Gram,1999-01-01,Rabi,38100.0,23.229647,11.525,0.5800524934383202
NAGPUR,Gram,2000-01-01,Rabi,26700.0,22.819242,6.45,0.4831460674157303
NANDED,Gram,1997-01-01,Kharif,21500.0,27.59704,108.75,0.2790697674418604
NANDED,Gram,1998-01-01,Rabi,32400.0,24.140585,3.45,0.4290123456790123
NANDED,Gram,1999-01-01,Rabi,33800.0,24.155666,2.425,0.6153846153846154
NANDED,Gram,2000-01-01,Rabi,21800.0,23.896832,5.75,0.3440366972477064
NANDURBAR,Gram,1999-01-01,Rabi,3100.0,23.539238,0.52500004,0.3870967741935484
NANDURBAR,Gram,2000-01-01,Rabi,6800.0,22.953999,2.125,0.3382352941176471
NASHIK,Gram,1997-01-01,Kharif,52200.0,23.772095,211.55,0.4731800766283525
NASHIK,Gram,1998-01-01,Rabi,60300.0,21.678993,0.15,0.6583747927031509
NASHIK,Gram,1999-01-01,Rabi,60000.0,22.357279,0.275,0.655
NASHIK,Gram,2000-01-01,Rabi,24200.0,21.427864,4.25,0.4504132231404958
OSMANABAD,Gram,1997-01-01,Kharif,40400.0,25.238873,108.350006,0.1361386138613861
OSMANABAD,Gram,1998-01-01,Rabi,50000.0,23.805275,0.525,0.55
OSMANABAD,Gram,1999-01-01,Rabi,50300.0,23.790245,1.475,0.558648111332008
OSMANABAD,Gram,2000-01-01,Rabi,53100.0,23.467134,2.675,0.5668549905838042
PARBHANI,Gram,1997-01-01,Kharif,43700.0,27.391106,92.875,0.2883295194508009
PARBHANI,Gram,1998-01-01,Rabi,68000.0,23.85687,0.82500005,0.4808823529411765
PARBHANI,Gram,1999-01-01,Rabi,57600.0,23.54829,3.575,0.609375
PARBHANI,Gram,2000-01-01,Rabi,34900.0,22.871605,5.0,0.4785100286532951
PUNE,Gram,1997-01-01,Kharif,43400.0,24.106628,342.12497,0.6013824884792627
PUNE,Gram,1998-01-01,Rabi,47900.0,22.993797,0.57500005,0.6242171189979123
PUNE,Gram,1999-01-01,Rabi,51500.0,23.690056,0.2,0.6737864077669903
PUNE,Gram,2000-01-01,Rabi,53600.0,23.022785,4.2000003,0.6007462686567164
RAIGAD,Gram,1997-01-01,Kharif,2000.0,23.896145,553.575,0.6
RAIGAD,Gram,1998-01-01,Rabi,2100.0,22.402685,0.37500003,0.6190476190476191
RAIGAD,Gram,1999-01-01,Rabi,2300.0,23.062527,0.325,0.6521739130434783
RAIGAD,Gram,2000-01-01,Rabi,2000.0,22.301899,1.55,0.55
RATNAGIRI,Gram,1998-01-01,Rabi,100.0,24.287407,0.05,1.0
SANGLI,Gram,1997-01-01,Kharif,23500.0,23.953674,107.9,0.574468085106383
SANGLI,Gram,1998-01-01,Rabi,30700.0,24.299875,0.025,0.8143322475570033
SANGLI,Gram,1999-01-01,Rabi,31200.0,24.811125,0.47500002,0.8173076923076923
SANGLI,Gram,2000-01-01,Rabi,27800.0,24.199135,1.4,0.7697841726618705
SATARA,Gram,1997-01-01,Kharif,21300.0,22.50959,168.55,0.5023474178403756
SATARA,Gram,1998-01-01,Rabi,23800.0,21.92089,0.05,0.6680672268907563
SATARA,Gram,1999-01-01,Rabi,26300.0,22.557281,0.6,0.6996197718631179
SATARA,Gram,2000-01-01,Rabi,23000.0,21.601439,1.825,0.508695652173913
SOLAPUR,Gram,1997-01-01,Kharif,32100.0,26.667488,74.9,0.35202492211838
SOLAPUR,Gram,1998-01-01,Rabi,50500.0,25.86335,0.0,0.5663366336633663
SOLAPUR,Gram,1999-01-01,Rabi,37800.0,25.850094,1.2,0.6693121693121693
SOLAPUR,Gram,2000-01-01,Rabi,30700.0,25.475746,1.35,0.5635179153094463
THANE,Gram,1997-01-01,Kharif,3700.0,26.7151,269.325,0.5945945945945946
THANE,Gram,1998-01-01,Rabi,3800.0,24.597267,0.22500001,0.6052631578947368
THANE,Gram,1999-01-01,Rabi,3800.0,25.239277,0.3,0.6578947368421053
THANE,Gram,2000-01-01,Rabi,3800.0,24.404797,6.2250004,0.5263157894736842
WARDHA,Gram,1997-01-01,Kharif,18400.0,28.03186,239.025,0.233695652173913
WARDHA,Gram,1998-01-01,Rabi,19500.0,22.497936,14.025,0.4717948717948718
WARDHA,Gram,1999-01-01,Rabi,21100.0,23.68245,7.9000006,0.5308056872037915
WARDHA,Gram,2000-01-01,Rabi,16600.0,23.301737,5.7999997,0.5421686746987951
WASHIM,Gram,1999-01-01,Rabi,22500.0,23.351559,7.775,0.7333333333333333
WASHIM,Gram,2000-01-01,Rabi,17700.0,23.12995,6.425,0.4124293785310734
YAVATMAL,Gram,1997-01-01,Kharif,16400.0,27.584457,213.05,0.3170731707317073
YAVATMAL,Gram,1998-01-01,Rabi,18800.0,22.450043,13.3,0.4840425531914893
YAVATMAL,Gram,1999-01-01,Rabi,22200.0,23.74412,6.4500003,0.5405405405405406
YAVATMAL,Gram,2000-01-01,Rabi,13800.0,23.236265,7.175,0.5434782608695652
AHMEDNAGAR,Groundnut,1998-01-01,Kharif,7100.0,24.131676,152.775,0.8732394366197183
AHMEDNAGAR,Groundnut,1998-01-01,Summer,15000.0,30.340569,9.9,1.7133333333333334
AHMEDNAGAR,Groundnut,1999-01-01,Kharif,7300.0,23.217793,132.09999,0.7397260273972602
AHMEDNAGAR,Groundnut,1999-01-01,Summer,14100.0,28.774296,13.599999,1.9716312056737588
AHMEDNAGAR,Groundnut,2000-01-01,Kharif,6800.0,23.32336,166.25,0.8970588235294118
AHMEDNAGAR,Groundnut,2000-01-01,Summer,11000.0,28.668404,24.1,1.6636363636363636
AKOLA,Groundnut,1998-01-01,Kharif,1600.0,28.071949,215.6,0.6875
AKOLA,Groundnut,1998-01-01,Summer,2300.0,34.4659,1.0,0.8695652173913043
AKOLA,Groundnut,1999-01-01,Kharif,200.0,26.449055,172.175,0.5
AKOLA,Groundnut,1999-01-01,Summer,1700.0,33.52213,2.4,1.3529411764705883
AKOLA,Groundnut,2000-01-01,Kharif,200.0,26.887518,212.15,0.5
AKOLA,Groundnut,2000-01-01,Summer,1400.0,32.80555,40.199997,0.7142857142857143
AMRAVATI,Groundnut,1998-01-01,Kharif,8500.0,27.589031,187.225,1.0705882352941176
AMRAVATI,Groundnut,1998-01-01,Summer,600.0,33.904404,2.25,1.1666666666666667
AMRAVATI,Groundnut,1999-01-01,Kharif,7700.0,26.053877,244.27501,0.7792207792207793
AMRAVATI,Groundnut,1999-01-01,Summer,700.0,33.768173,7.75,1.1428571428571428
AMRAVATI,Groundnut,2000-01-01,Kharif,6500.0,26.46763,171.675,0.7076923076923077
AMRAVATI,Groundnut,2000-01-01,Summer,100.0,33.005707,26.699999,1.0
AURANGABAD,Groundnut,1998-01-01,Kharif,11400.0,25.959461,178.025,0.6228070175438597
AURANGABAD,Groundnut,1998-01-01,Summer,900.0,32.37958,4.2,1.1111111111111112
AURANGABAD,Groundnut,1999-01-01,Kharif,11600.0,24.714521,174.35,0.5603448275862069
AURANGABAD,Groundnut,1999-01-01,Summer,800.0,31.073551,5.2000003,1.0
AURANGABAD,Groundnut,2000-01-01,Kharif,12100.0,24.934788,183.72499,0.4628099173553719
AURANGABAD,Groundnut,2000-01-01,Summer,500.0,30.265884,60.100002,1.0
BEED,Groundnut,1998-01-01,Kharif,12400.0,26.276064,168.875,0.5564516129032258
BEED,Groundnut,1998-01-01,Summer,3100.0,33.178883,4.9,1.064516129032258
BEED,Groundnut,1999-01-01,Kharif,14400.0,25.321129,139.975,0.6111111111111112
BEED,Groundnut,1999-01-01,Summer,3600.0,31.591244,18.55,1.0277777777777777
BEED,Groundnut,2000-01-01,Kharif,14500.0,25.303982,219.3,0.5793103448275863
BEED,Groundnut,2000-01-01,Summer,3500.0,31.521635,23.55,0.8857142857142857
BHANDARA,Groundnut,1998-01-01,Kharif,200.0,27.922832,258.07498,1.0
BHANDARA,Groundnut,1998-01-01,Summer,200.0,34.18239,11.799999,1.0
BHANDARA,Groundnut,1999-01-01,Kharif,100.0,26.581398,337.1,1.0
BHANDARA,Groundnut,1999-01-01,Summer,200.0,34.555412,7.8,1.0
BHANDARA,Groundnut,2000-01-01,Kharif,100.0,26.708118,276.15,1.0
BHANDARA,Groundnut,2000-01-01,Summer,200.0,33.81165,31.849998,2.0
BULDHANA,Groundnut,1998-01-01,Kharif,7500.0,26.642021,172.0,0.76
BULDHANA,Groundnut,1998-01-01,Summer,2700.0,32.987408,4.55,1.0
BULDHANA,Groundnut,1999-01-01,Kharif,6800.0,25.231438,174.5,0.7205882352941176
BULDHANA,Groundnut,1999-01-01,Summer,2700.0,31.936977,7.6000004,0.8888888888888888
BULDHANA,Groundnut,2000-01-01,Kharif,4600.0,25.65954,221.775,0.3478260869565217
BULDHANA,Groundnut,2000-01-01,Summer,2300.0,30.997032,68.1,0.8260869565217391
CHANDRAPUR,Groundnut,1998-01-01,Summer,200.0,34.96086,6.7000003,1.0
CHANDRAPUR,Groundnut,1999-01-01,Kharif,100.0,26.816593,331.2,1.0
CHANDRAPUR,Groundnut,1999-01-01,Summer,200.0,34.760376,13.95,1.0
CHANDRAPUR,Groundnut,2000-01-01,Summer,100.0,34.303944,28.8,2.0
DHULE,Groundnut,1998-01-01,Kharif,51000.0,27.482574,118.0,0.7490196078431373
DHULE,Groundnut,1998-01-01,Summer,20200.0,32.506096,0.65,1.1782178217821782
DHULE,Groundnut,1999-01-01,Kharif,38000.0,26.283133,107.45,0.4578947368421052
DHULE,Groundnut,1999-01-01,Summer,5900.0,30.972248,4.8500004,1.2203389830508475
DHULE,Groundnut,2000-01-01,Kharif,38100.0,27.04037,68.775,0.2152230971128609
DHULE,Groundnut,2000-01-01,Summer,900.0,30.66832,34.8,1.1111111111111112
GADCHIROLI,Groundnut,1998-01-01,Summer,100.0,34.08468,15.2,1.0
GONDIA,Groundnut,1999-01-01,Summer,100.0,33.849483,2.75,1.0
HINGOLI,Groundnut,1999-01-01,Kharif,100.0,25.08942,184.175,1.0
HINGOLI,Groundnut,1999-01-01,Summer,5000.0,32.31019,12.85,1.32
HINGOLI,Groundnut,2000-01-01,Summer,3900.0,32.16915,30.55,0.8717948717948718
JALGAON,Groundnut,1998-01-01,Kharif,8300.0,28.267906,155.525,0.8674698795180723
JALGAON,Groundnut,1998-01-01,Summer,12600.0,34.184097,0.5,1.3333333333333333
JALGAON,Groundnut,1999-01-01,Kharif,6900.0,26.610409,214.875,0.6521739130434783
JALGAON,Groundnut,1999-01-01,Summer,10300.0,32.513733,3.0,1.1262135922330097
JALGAON,Groundnut,2000-01-01,Kharif,6900.0,27.711271,109.475,0.3623188405797101
JALGAON,Groundnut,2000-01-01,Summer,4400.0,31.751326,31.25,0.8636363636363636
JALNA,Groundnut,1998-01-01,Kharif,2300.0,26.447897,149.425,0.5217391304347826
JALNA,Groundnut,1998-01-01,Summer,1600.0,33.0474,3.6000001,0.9375
JALNA,Groundnut,1999-01-01,Kharif,2300.0,25.10784,170.0,0.6956521739130435
JALNA,Groundnut,1999-01-01,Summer,1500.0,32.094986,7.7000003,0.8666666666666667
JALNA,Groundnut,2000-01-01,Kharif,2000.0,25.318779,190.85,0.5
JALNA,Groundnut,2000-01-01,Summer,1400.0,31.002224,65.85,1.0
KOLHAPUR,Groundnut,1998-01-01,Kharif,60400.0,24.100784,182.7,1.9205298013245036
KOLHAPUR,Groundnut,1998-01-01,Summer,2100.0,29.393608,17.7,3.0476190476190474
KOLHAPUR,Groundnut,1999-01-01,Kharif,61800.0,23.181091,152.57501,1.4546925566343043
KOLHAPUR,Groundnut,1999-01-01,Summer,2300.0,26.966366,22.45,2.1739130434782608
KOLHAPUR,Groundnut,2000-01-01,Kharif,65700.0,23.475128,165.4,1.5053272450532724
KOLHAPUR,Groundnut,2000-01-01,Summer,2300.0,27.187885,29.25,3.0
LATUR,Groundnut,1998-01-01,Kharif,17200.0,25.476168,197.2,0.3953488372093023
LATUR,Groundnut,1998-01-01,Summer,1400.0,32.316223,7.65,1.0714285714285714
LATUR,Groundnut,1999-01-01,Kharif,16200.0,24.241505,200.75,0.5185185185185185
LATUR,Groundnut,1999-01-01,Summer,1300.0,31.022266,12.5,0.8461538461538461
LATUR,Groundnut,2000-01-01,Kharif,15700.0,24.405006,160.02501,0.464968152866242
LATUR,Groundnut,2000-01-01,Summer,800.0,30.738834,29.749998,0.75
NAGPUR,Groundnut,1998-01-01,Kharif,12600.0,27.974714,208.375,0.8809523809523809
NAGPUR,Groundnut,1998-01-01,Summer,1400.0,34.5432,5.5,1.1428571428571428
NAGPUR,Groundnut,1999-01-01,Kharif,11200.0,26.636091,277.65,0.7767857142857143
NAGPUR,Groundnut,1999-01-01,Summer,1600.0,34.813255,4.55,0.75
NAGPUR,Groundnut,2000-01-01,Kharif,10300.0,26.86038,256.675,0.6019417475728155
NAGPUR,Groundnut,2000-01-01,Summer,400.0,33.957466,31.900002,1.25
NANDED,Groundnut,1998-01-01,Kharif,800.0,27.3391,235.075,0.375
NANDED,Groundnut,1998-01-01,Summer,10400.0,34.197422,9.15,0.7596153846153846
NANDED,Groundnut,1999-01-01,Kharif,400.0,25.863163,196.7,0.5
NANDED,Groundnut,1999-01-01,Summer,10000.0,32.894043,9.0,0.84
NANDED,Groundnut,2000-01-01,Kharif,400.0,26.094852,176.59999,0.5
NANDED,Groundnut,2000-01-01,Summer,6900.0,32.95223,19.5,0.5942028985507246
NANDURBAR,Groundnut,1999-01-01,Kharif,12600.0,26.423004,131.6,0.4603174603174603
NANDURBAR,Groundnut,1999-01-01,Summer,14300.0,30.834583,1.85,1.2377622377622377
NANDURBAR,Groundnut,2000-01-01,Kharif,10600.0,27.319715,78.625,0.2452830188679245
NANDURBAR,Groundnut,2000-01-01,Summer,3300.0,30.789383,16.300001,1.121212121212121
NASHIK,Groundnut,1998-01-01,Kharif,42100.0,24.34191,222.125,1.0
NASHIK,Groundnut,1998-01-01,Summer,3600.0,29.185223,2.0,1.2222222222222223
NASHIK,Groundnut,1999-01-01,Kharif,39000.0,23.29216,213.1,0.7461538461538462
NASHIK,Groundnut,1999-01-01,Summer,3600.0,27.434868,17.35,1.4166666666666667
NASHIK,Groundnut,2000-01-01,Kharif,37300.0,23.666832,164.575,0.5844504021447721
NASHIK,Groundnut,2000-01-01,Summer,400.0,27.32891,26.500002,1.25
OSMANABAD,Groundnut,1998-01-01,Kharif,10900.0,25.077625,192.7,0.3853211009174312
OSMANABAD,Groundnut,1998-01-01,Summer,3600.0,32.18421,14.599999,1.3333333333333333
OSMANABAD,Groundnut,1999-01-01,Kharif,11500.0,24.101273,160.8,0.4956521739130435
OSMANABAD,Groundnut,1999-01-01,Summer,4000.0,30.838684,20.400002,1.025
OSMANABAD,Groundnut,2000-01-01,Kharif,10700.0,24.105946,198.425,0.4579439252336448
OSMANABAD,Groundnut,2000-01-01,Summer,4000.0,30.677137,27.2,1.1
PARBHANI,Groundnut,1998-01-01,Kharif,600.0,27.100733,177.95,0.3333333333333333
PARBHANI,Groundnut,1998-01-01,Summer,11900.0,33.865124,4.2000003,1.3025210084033614
PARBHANI,Groundnut,1999-01-01,Kharif,100.0,25.77386,177.525,1.0
PARBHANI,Groundnut,1999-01-01,Summer,8100.0,32.48352,15.3,1.1111111111111112
PARBHANI,Groundnut,2000-01-01,Kharif,100.0,25.861134,207.15001,1.0
PARBHANI,Groundnut,2000-01-01,Summer,4300.0,32.10447,19.9,0.8837209302325582
PUNE,Groundnut,1998-01-01,Kharif,45000.0,24.589508,393.44998,1.468888888888889
PUNE,Groundnut,1998-01-01,Summer,7200.0,29.744148,5.45,1.8472222222222223
PUNE,Groundnut,1999-01-01,Kharif,47800.0,23.669678,321.25,1.205020920502092
PUNE,Groundnut,1999-01-01,Summer,6500.0,27.724737,21.25,1.7692307692307692
PUNE,Groundnut,2000-01-01,Kharif,48800.0,23.864212,332.425,1.1721311475409837
PUNE,Groundnut,2000-01-01,Summer,5000.0,27.724045,53.1,1.82
RAIGAD,Groundnut,1998-01-01,Kharif,100.0,24.38647,603.675,1.0
RAIGAD,Groundnut,1998-01-01,Summer,200.0,27.656761,11.400001,1.0
RAIGAD,Groundnut,1999-01-01,Kharif,100.0,23.47231,508.1,1.0
RAIGAD,Groundnut,1999-01-01,Summer,200.0,25.932644,32.25,1.0
RAIGAD,Groundnut,2000-01-01,Kharif,100.0,23.720015,498.05,1.0
RAIGAD,Groundnut,2000-01-01,Summer,200.0,25.856577,63.15,1.5
RATNAGIRI,Groundnut,1998-01-01,Kharif,100.0,25.02214,640.675,1.0
RATNAGIRI,Groundnut,1998-01-01,Summer,500.0,28.71266,7.9,1.0
RATNAGIRI,Groundnut,1999-01-01,Kharif,100.0,24.054718,575.22504,1.0
RATNAGIRI,Groundnut,1999-01-01,Summer,500.0,26.665316,55.249996,2.0
RATNAGIRI,Groundnut,2000-01-01,Kharif,100.0,24.367722,635.25,0.1
RATNAGIRI,Groundnut,2000-01-01,Summer,500.0,26.707426,82.65,2.8
SANGLI,Groundnut,1998-01-01,Kharif,37100.0,24.390553,165.8,1.38544474393531
SANGLI,Groundnut,1998-01-01,Summer,1000.0,30.550877,13.85,1.1
SANGLI,Groundnut,1999-01-01,Kharif,37600.0,23.566189,108.924995,0.9787234042553192
SANGLI,Groundnut,1999-01-01,Summer,1200.0,28.35925,25.15,1.6666666666666667
SANGLI,Groundnut,2000-01-01,Kharif,38700.0,23.583033,182.90001,1.0568475452196382
SANGLI,Groundnut,2000-01-01,Summer,1200.0,28.57546,24.1,1.8333333333333333
SATARA,Groundnut,1998-01-01,Kharif,55100.0,23.027239,212.20001,1.4791288566243197
SATARA,Groundnut,1998-01-01,Summer,4100.0,28.865578,11.799999,1.6341463414634143
SATARA,Groundnut,1999-01-01,Kharif,56700.0,22.15831,153.54999,1.4144620811287478
SATARA,Groundnut,1999-01-01,Summer,4600.0,26.848766,19.35,1.6956521739130437
SATARA,Groundnut,2000-01-01,Kharif,58900.0,22.21011,245.17502,1.237691001697793
SATARA,Groundnut,2000-01-01,Summer,4000.0,26.768269,33.2,1.975
SOLAPUR,Groundnut,1998-01-01,Kharif,7400.0,26.225702,168.35,0.6486486486486487
SOLAPUR,Groundnut,1998-01-01,Summer,17600.0,33.3423,21.75,2.227272727272727
SOLAPUR,Groundnut,1999-01-01,Kharif,8300.0,25.65291,104.1,0.3734939759036144
SOLAPUR,Groundnut,1999-01-01,Summer,17200.0,31.772644,16.4,1.7732558139534884
SOLAPUR,Groundnut,2000-01-01,Kharif,8100.0,25.417385,182.32501,0.654320987654321
SOLAPUR,Groundnut,2000-01-01,Summer,13700.0,31.791851,20.75,1.102189781021898
THANE,Groundnut,1998-01-01,Kharif,200.0,27.240398,316.625,1.0
THANE,Groundnut,1998-01-01,Summer,100.0,29.970222,0.25,2.0
THANE,Groundnut,1999-01-01,Kharif,200.0,26.338348,260.775,0.5
THANE,Groundnut,1999-01-01,Summer,200.0,28.638737,20.75,3.0
THANE,Groundnut,2000-01-01,Kharif,200.0,26.615602,260.7,0.5
THANE,Groundnut,2000-01-01,Summer,200.0,28.522964,47.3,2.0
WARDHA,Groundnut,1998-01-01,Kharif,5200.0,28.339418,222.9,0.8461538461538461
WARDHA,Groundnut,1998-01-01,Summer,1200.0,34.882725,6.0,1.0833333333333333
WARDHA,Groundnut,1999-01-01,Kharif,4900.0,26.81361,268.35,0.673469387755102
WARDHA,Groundnut,1999-01-01,Summer,1400.0,34.906776,10.099999,1.2142857142857142
WARDHA,Groundnut,2000-01-01,Kharif,3900.0,27.094444,333.5,0.717948717948718
WARDHA,Groundnut,2000-01-01,Summer,400.0,34.11685,29.75,3.0
WASHIM,Groundnut,1999-01-01,Kharif,400.0,25.44528,174.70001,0.75
WASHIM,Groundnut,1999-01-01,Summer,700.0,32.815884,9.95,1.1428571428571428
WASHIM,Groundnut,2000-01-01,Kharif,400.0,25.681866,243.425,0.5
WASHIM,Groundnut,2000-01-01,Summer,500.0,31.98317,29.149998,0.6
YAVATMAL,Groundnut,1998-01-01,Kharif,1300.0,27.739752,232.025,1.0
YAVATMAL,Groundnut,1998-01-01,Summer,5500.0,34.633293,7.4,0.9090909090909092
YAVATMAL,Groundnut,1999-01-01,Kharif,700.0,26.204884,225.75,0.5714285714285714
YAVATMAL,Groundnut,1999-01-01,Summer,5800.0,34.089752,17.1,0.9655172413793104
YAVATMAL,Groundnut,2000-01-01,Kharif,500.0,26.45037,280.625,0.6
YAVATMAL,Groundnut,2000-01-01,Summer,5200.0,33.819973,22.949999,0.7692307692307693
AHMEDNAGAR,Jowar,1997-01-01,Kharif,900.0,23.998425,112.45,1.2222222222222223
AHMEDNAGAR,Jowar,1997-01-01,Rabi,598400.0,21.448471,9.375,0.3626336898395721
AHMEDNAGAR,Jowar,1998-01-01,Kharif,300.0,24.131676,152.775,1.6666666666666667
AHMEDNAGAR,Jowar,1998-01-01,Rabi,453200.0,21.875889,0.075,0.5028684907325685
AHMEDNAGAR,Jowar,1999-01-01,Kharif,800.0,23.217793,132.09999,0.875
AHMEDNAGAR,Jowar,1999-01-01,Rabi,498300.0,22.058489,2.2250001,0.3831025486654625
AHMEDNAGAR,Jowar,2000-01-01,Kharif,800.0,23.32336,166.25,0.875
AHMEDNAGAR,Jowar,2000-01-01,Rabi,518700.0,21.695917,6.325,0.3100057836899942
AKOLA,Jowar,1997-01-01,Kharif,193600.0,27.581894,205.75,1.4984504132231404
AKOLA,Jowar,1997-01-01,Rabi,3400.0,22.661102,17.6,0.2647058823529412
AKOLA,Jowar,1998-01-01,Kharif,165800.0,28.071949,215.6,1.4716525934861278
AKOLA,Jowar,1998-01-01,Rabi,1100.0,22.422007,15.025001,0.3636363636363636
AKOLA,Jowar,1999-01-01,Kharif,87800.0,26.449055,172.175,1.520501138952164
AKOLA,Jowar,2000-01-01,Kharif,86100.0,26.887518,212.15,1.6550522648083623
AKOLA,Jowar,2000-01-01,Rabi,200.0,22.738033,9.45,0.5
AMRAVATI,Jowar,1997-01-01,Kharif,119500.0,26.965366,264.375,1.4577405857740586
